# TIME_STAMP_s,TIME_STAMP_ms,OR_TIME_STAMP_s,OR_TIME_STAMP_ms,COUNTER,INTERPOLATED,AF3,T7,Pz,T8,AF4,RAW_CQ,BATTERY,BATTERY_PERCENT,MarkerIndex,MarkerType,MarkerValueInt,MARKER_HARDWARE,CQ_AF3,CQ_T7,CQ_Pz,CQ_T8,CQ_AF4,CQ_OVERALL,EQ_SampleRateQua,EQ_OVERALL,EQ_AF3,EQ_T7,EQ_Pz,EQ_T8,EQ_AF4
3.000000000000000076e-06,4.852999999999999784e-04,3.000000000000000076e-06,4.929999999999999487e-04,9.000000000000000228e-06,0.000000000000000000e+00,4.128205128205128180e-03,4.173846153846152984e-03,4.101538461538461154e-03,4.048205128205127970e-03,4.104615384615383639e-03,1.618800000000000100e-02,9.999999999999999547e-07,1.499999999999999869e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999999999999999819e-06,3.999999999999999819e-06,1.999999999999999909e-06,3.999999999999999819e-06,3.999999999999999819e-06,8.299999999999999815e-05,9.700000000000000302e-07,6.700000000000000226e-05,3.000000000000000076e-06,3.000000000000000076e-06,1.999999999999999909e-06,3.000000000000000076e-06,3.000000000000000076e-06
3.000000000000000076e-06,4.931000000000000053e-04,3.000000000000000076e-06,5.009999999999999263e-04,9.999999999999999124e-06,0.000000000000000000e+00,3.988717948717948082e-03,4.091282051282050559e-03,4.046666666666666294e-03,3.943076923076922410e-03,3.975897435897435273e-03,4.499999999999999877e-04,9.999999999999999547e-07,1.499999999999999869e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999999999999999819e-06,3.999999999999999819e-06,1.999999999999999909e-06,3.999999999999999819e-06,3.999999999999999819e-06,8.299999999999999815e-05,9.700000000000000302e-07,6.700000000000000226e-05,3.000000000000000076e-06,3.000000000000000076e-06,1.999999999999999909e-06,3.000000000000000076e-06,3.000000000000000076e-06
3.000000000000000076e-06,5.008999999999999781e-04,3.000000000000000076e-06,5.090000000000000123e-04,1.099999999999999971e-05,0.000000000000000000e+00,3.927692307692307386e-03,4.055897435897435482e-03,4.036410256410255699e-03,3.878974358974358362e-03,3.931794871794871277e-03,1.619400000000000006e-02,9.999999999999999547e-07,1.499999999999999869e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999999999999999819e-06,3.999999999999999819e-06,1.999999999999999909e-06,3.999999999999999819e-06,3.999999999999999819e-06,8.299999999999999815e-05,9.700000000000000302e-07,6.700000000000000226e-05,3.000000000000000076e-06,3.000000000000000076e-06,1.999999999999999909e-06,3.000000000000000076e-06,3.000000000000000076e-06
3.000000000000000076e-06,5.087000000000000592e-04,3.000000000000000076e-06,5.159999999999999656e-04,1.200000000000000030e-05,0.000000000000000000e+00,3.998461538461537540e-03,4.069230769230768562e-03,4.066153846153845210e-03,3.907692307692307333e-03,3.999999999999999216e-03,4.499999999999999877e-04,9.999999999999999547e-07,1.499999999999999869e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999999999999999819e-06,3.999999999999999819e-06,1.999999999999999909e-06,3.999999999999999819e-06,3.999999999999999819e-06,8.299999999999999815e-05,9.700000000000000302e-07,6.700000000000000226e-05,3.000000000000000076e-06,3.000000000000000076e-06,1.999999999999999909e-06,3.000000000000000076e-06,3.000000000000000076e-06
3.000000000000000076e-06,5.164999999999999236e-04,3.000000000000000076e-06,5.239999999999999433e-04,1.299999999999999920e-05,0.000000000000000000e+00,4.047692307692306833e-03,4.099487179487178341e-03,4.078974358974358019e-03,3.945128205128204356e-03,4.013333333333333162e-03,4.499999999999999877e-04,9.999999999999999547e-07,1.499999999999999869e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999999999999999819e-06,3.999999999999999819e-06,1.999999999999999909e-06,3.999999999999999819e-06,3.999999999999999819e-06,8.299999999999999815e-05,9.700000000000000302e-07,6.700000000000000226e-05,3.000000000000000076e-06,3.000000000000000076e-06,1.999999999999999909e-06,3.000000000000000076e-06,3.000000000000000076e-06
3.000000000000000076e-06,5.243000000000000048e-04,3.000000000000000076e-06,5.320000000000000293e-04,1.399999999999999979e-05,0.000000000000000000e+00,4.016923076923076784e-03,4.133333333333332610e-03,4.078974358974358019e-03,3.953333333333333005e-03,3.997435897435897001e-03,4.499999999999999877e-04,9.999999999999999547e-07,1.499999999999999869e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999999999999999819e-06,3.999999999999999819e-06,1.999999999999999909e-06,3.999999999999999819e-06,3.999999999999999819e-06,8.299999999999999815e-05,9.700000000000000302e-07,6.700000000000000226e-05,3.000000000000000076e-06,3.000000000000000076e-06,1.999999999999999909e-06,3.000000000000000076e-06,3.000000000000000076e-06
3.000000000000000076e-06,5.320999999999999775e-04,3.000000000000000076e-06,5.400000000000000069e-04,1.499999999999999869e-05,0.000000000000000000e+00,3.988717948717948082e-03,4.126666666666665637e-03,4.083076923076922778e-03,3.918974358974358467e-03,4.021025641025640675e-03,1.619400000000000006e-02,9.999999999999999547e-07,1.499999999999999869e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999999999999999819e-06,3.999999999999999819e-06,1.999999999999999909e-06,3.999999999999999819e-06,3.999999999999999819e-06,8.299999999999999815e-05,9.700000000000000302e-07,6.700000000000000226e-05,3.000000000000000076e-06,3.000000000000000076e-06,1.999999999999999909e-06,3.000000000000000076e-06,3.000000000000000076e-06
3.000000000000000076e-06,5.400000000000000069e-04,3.000000000000000076e-06,5.479999999999999845e-04,1.599999999999999928e-05,0.000000000000000000e+00,4.017948717948717323e-03,4.131282051282050664e-03,4.089743589743588884e-03,3.901025641025640360e-03,4.031282051282050402e-03,0.000000000000000000e+00,9.999999999999999547e-07,1.499999999999999869e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999999999999999819e-06,3.999999999999999819e-06,1.999999999999999909e-06,3.999999999999999819e-06,3.999999999999999819e-06,8.299999999999999815e-05,9.700000000000000302e-07,6.700000000000000226e-05,3.000000000000000076e-06,3.000000000000000076e-06,1.999999999999999909e-06,3.000000000000000076e-06,3.000000000000000076e-06
3.000000000000000076e-06,5.478000000000000881e-04,3.000000000000000076e-06,5.549999999999999378e-04,1.699999999999999987e-05,0.000000000000000000e+00,4.038461538461537645e-03,4.202564102564101955e-03,4.093846153846152774e-03,3.941538461538460734e-03,4.010256410256409811e-03,0.000000000000000000e+00,9.999999999999999547e-07,1.499999999999999869e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999999999999999819e-06,3.999999999999999819e-06,1.999999999999999909e-06,3.999999999999999819e-06,3.999999999999999819e-06,8.299999999999999815e-05,9.700000000000000302e-07,6.700000000000000226e-05,3.000000000000000076e-06,3.000000000000000076e-06,1.999999999999999909e-06,3.000000000000000076e-06,3.000000000000000076e-06
3.000000000000000076e-06,5.555999999999999524e-04,3.000000000000000076e-06,5.630000000000000239e-04,1.800000000000000046e-05,0.000000000000000000e+00,3.994871794871793919e-03,4.211794871794871144e-03,4.085641025641024993e-03,3.937435897435896844e-03,3.975384615384615003e-03,0.000000000000000000e+00,9.999999999999999547e-07,1.499999999999999869e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999999999999999819e-06,3.999999999999999819e-06,1.999999999999999909e-06,3.999999999999999819e-06,3.999999999999999819e-06,8.299999999999999815e-05,9.700000000000000302e-07,6.700000000000000226e-05,3.000000000000000076e-06,3.000000000000000076e-06,1.999999999999999909e-06,3.000000000000000076e-06,3.000000000000000076e-06
3.000000000000000076e-06,5.633999999999999252e-04,3.000000000000000076e-06,5.710000000000000015e-04,1.899999999999999766e-05,0.000000000000000000e+00,3.998974358974358677e-03,4.157948717948717690e-03,4.089743589743588884e-03,3.899999999999999387e-03,3.988205128205127813e-03,0.000000000000000000e+00,9.999999999999999547e-07,1.499999999999999869e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999999999999999819e-06,3.999999999999999819e-06,1.999999999999999909e-06,3.999999999999999819e-06,3.999999999999999819e-06,8.299999999999999815e-05,9.700000000000000302e-07,6.700000000000000226e-05,3.000000000000000076e-06,3.000000000000000076e-06,1.999999999999999909e-06,3.000000000000000076e-06,3.000000000000000076e-06
3.000000000000000076e-06,5.712000000000000063e-04,3.000000000000000076e-06,5.789999999999999791e-04,1.999999999999999825e-05,0.000000000000000000e+00,4.081538461538461102e-03,4.189743589743589146e-03,4.109743589743588936e-03,3.948205128205127708e-03,4.065641025641024940e-03,0.000000000000000000e+00,9.999999999999999547e-07,1.499999999999999869e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999999999999999819e-06,3.999999999999999819e-06,1.999999999999999909e-06,3.999999999999999819e-06,3.999999999999999819e-06,8.299999999999999815e-05,9.700000000000000302e-07,6.700000000000000226e-05,3.000000000000000076e-06,3.000000000000000076e-06,1.999999999999999909e-06,3.000000000000000076e-06,3.000000000000000076e-06
3.000000000000000076e-06,5.789999999999999791e-04,3.000000000000000076e-06,5.859999999999999324e-04,2.099999999999999884e-05,0.000000000000000000e+00,4.086666666666666399e-03,4.248205128205127627e-03,4.099487179487178341e-03,3.989230769230769219e-03,4.080512820512820563e-03,0.000000000000000000e+00,9.999999999999999547e-07,1.499999999999999869e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999999999999999819e-06,3.999999999999999819e-06,1.999999999999999909e-06,3.999999999999999819e-06,3.999999999999999819e-06,8.299999999999999815e-05,9.700000000000000302e-07,6.700000000000000226e-05,3.000000000000000076e-06,3.000000000000000076e-06,1.999999999999999909e-06,3.000000000000000076e-06,3.000000000000000076e-06
3.000000000000000076e-06,5.868000000000000603e-04,3.000000000000000076e-06,5.940000000000000184e-04,2.199999999999999943e-05,0.000000000000000000e+00,4.036923076923076836e-03,4.232307692307692333e-03,4.066666666666666347e-03,3.921025641025640412e-03,4.022051282051281214e-03,0.000000000000000000e+00,9.999999999999999547e-07,1.499999999999999869e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999999999999999819e-06,3.999999999999999819e-06,1.999999999999999909e-06,3.999999999999999819e-06,3.999999999999999819e-06,8.299999999999999815e-05,9.700000000000000302e-07,6.700000000000000226e-05,3.000000000000000076e-06,3.000000000000000076e-06,1.999999999999999909e-06,3.000000000000000076e-06,3.000000000000000076e-06
3.000000000000000076e-06,5.946999999999999812e-04,3.000000000000000076e-06,6.019999999999999961e-04,2.300000000000000002e-05,0.000000000000000000e+00,4.056410256410255752e-03,4.228717948717947844e-03,4.076410256410255804e-03,3.897948717948717442e-03,4.017435897435897053e-03,0.000000000000000000e+00,9.999999999999999547e-07,1.499999999999999869e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999999999999999819e-06,3.999999999999999819e-06,1.999999999999999909e-06,3.999999999999999819e-06,3.999999999999999819e-06,8.299999999999999815e-05,9.700000000000000302e-07,6.700000000000000226e-05,3.000000000000000076e-06,3.000000000000000076e-06,1.999999999999999909e-06,3.000000000000000076e-06,3.000000000000000076e-06
3.000000000000000076e-06,6.024999999999999540e-04,3.000000000000000076e-06,6.099999999999999737e-04,2.400000000000000061e-05,0.000000000000000000e+00,4.079487179487179156e-03,4.265641025641025465e-03,4.107692307692307858e-03,3.976410256410255542e-03,4.048205128205127970e-03,0.000000000000000000e+00,9.999999999999999547e-07,1.499999999999999869e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999999999999999819e-06,3.999999999999999819e-06,1.999999999999999909e-06,3.999999999999999819e-06,3.999999999999999819e-06,8.299999999999999815e-05,9.700000000000000302e-07,6.700000000000000226e-05,3.000000000000000076e-06,3.000000000000000076e-06,1.999999999999999909e-06,3.000000000000000076e-06,3.000000000000000076e-06
3.000000000000000076e-06,6.103000000000000352e-04,3.000000000000000076e-06,6.169999999999999270e-04,2.499999999999999781e-05,0.000000000000000000e+00,4.058461538461537697e-03,4.285641025641025517e-03,4.106666666666665584e-03,3.995384615384615055e-03,4.065641025641024940e-03,0.000000000000000000e+00,9.999999999999999547e-07,1.499999999999999869e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999999999999999819e-06,3.999999999999999819e-06,1.999999999999999909e-06,3.999999999999999819e-06,3.999999999999999819e-06,8.299999999999999815e-05,9.700000000000000302e-07,6.700000000000000226e-05,3.000000000000000076e-06,3.000000000000000076e-06,1.999999999999999909e-06,3.000000000000000076e-06,3.000000000000000076e-06
3.000000000000000076e-06,6.181000000000000079e-04,3.000000000000000076e-06,6.250000000000000130e-04,2.599999999999999840e-05,0.000000000000000000e+00,4.058461538461537697e-03,4.318461538461537512e-03,4.102564102564102561e-03,3.951794871794871329e-03,4.081538461538461102e-03,0.000000000000000000e+00,9.999999999999999547e-07,1.499999999999999869e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999999999999999819e-06,3.999999999999999819e-06,1.999999999999999909e-06,3.999999999999999819e-06,3.999999999999999819e-06,8.299999999999999815e-05,9.700000000000000302e-07,6.700000000000000226e-05,3.000000000000000076e-06,3.000000000000000076e-06,1.999999999999999909e-06,3.000000000000000076e-06,3.000000000000000076e-06
3.000000000000000076e-06,6.259000000000000891e-04,3.000000000000000076e-06,6.329999999999999906e-04,2.699999999999999899e-05,0.000000000000000000e+00,4.081025641025640832e-03,4.355897435897435402e-03,4.119999999999999531e-03,3.939999999999999059e-03,4.072820512820512183e-03,0.000000000000000000e+00,9.999999999999999547e-07,1.499999999999999869e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999999999999999819e-06,3.999999999999999819e-06,1.999999999999999909e-06,3.999999999999999819e-06,3.999999999999999819e-06,8.299999999999999815e-05,9.700000000000000302e-07,6.700000000000000226e-05,3.000000000000000076e-06,3.000000000000000076e-06,1.999999999999999909e-06,3.000000000000000076e-06,3.000000000000000076e-06
3.000000000000000076e-06,6.337000000000000619e-04,3.000000000000000076e-06,6.409999999999999682e-04,2.799999999999999958e-05,0.000000000000000000e+00,4.111282051282050612e-03,4.370256410256409887e-03,4.129230769230768719e-03,3.972820512820511921e-03,4.073846153846153589e-03,0.000000000000000000e+00,9.999999999999999547e-07,1.499999999999999869e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999999999999999819e-06,3.999999999999999819e-06,1.999999999999999909e-06,3.999999999999999819e-06,3.999999999999999819e-06,8.299999999999999815e-05,9.700000000000000302e-07,6.700000000000000226e-05,3.000000000000000076e-06,3.000000000000000076e-06,1.999999999999999909e-06,3.000000000000000076e-06,3.000000000000000076e-06
3.000000000000000076e-06,6.415999999999999828e-04,3.000000000000000076e-06,6.479999999999999215e-04,2.900000000000000017e-05,0.000000000000000000e+00,4.129743589743588988e-03,4.381025641025640752e-03,4.113846153846152827e-03,4.004102564102563107e-03,4.092307692307691966e-03,0.000000000000000000e+00,9.999999999999999547e-07,1.499999999999999869e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999999999999999819e-06,3.999999999999999819e-06,1.999999999999999909e-06,3.999999999999999819e-06,3.999999999999999819e-06,8.299999999999999815e-05,9.700000000000000302e-07,6.700000000000000226e-05,3.000000000000000076e-06,3.000000000000000076e-06,1.999999999999999909e-06,3.000000000000000076e-06,3.000000000000000076e-06
3.000000000000000076e-06,6.494000000000000640e-04,3.000000000000000076e-06,6.560000000000000076e-04,2.999999999999999737e-05,0.000000000000000000e+00,4.091282051282050559e-03,4.382564102564102428e-03,4.099999999999999478e-03,3.979999999999999163e-03,4.055897435897435482e-03,0.000000000000000000e+00,9.999999999999999547e-07,1.499999999999999869e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999999999999999819e-06,3.999999999999999819e-06,1.999999999999999909e-06,3.999999999999999819e-06,3.999999999999999819e-06,8.299999999999999815e-05,9.700000000000000302e-07,6.700000000000000226e-05,3.000000000000000076e-06,3.000000000000000076e-06,1.999999999999999909e-06,3.000000000000000076e-06,3.000000000000000076e-06
3.000000000000000076e-06,6.572000000000000368e-04,3.000000000000000076e-06,6.639999999999999852e-04,3.100000000000000135e-05,0.000000000000000000e+00,4.067179487179486616e-03,4.372307692307690966e-03,4.105128205128204776e-03,3.963076923076922463e-03,4.028205128205127918e-03,0.000000000000000000e+00,9.999999999999999547e-07,1.499999999999999869e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999999999999999819e-06,3.999999999999999819e-06,1.999999999999999909e-06,3.999999999999999819e-06,3.999999999999999819e-06,8.299999999999999815e-05,9.700000000000000302e-07,6.700000000000000226e-05,3.000000000000000076e-06,3.000000000000000076e-06,1.999999999999999909e-06,3.000000000000000076e-06,3.000000000000000076e-06
3.000000000000000076e-06,6.650000000000000095e-04,3.000000000000000076e-06,6.719999999999999628e-04,3.199999999999999855e-05,0.000000000000000000e+00,4.098461538461537802e-03,4.364102564102563184e-03,4.119999999999999531e-03,4.011282051282050350e-03,4.051794871794871591e-03,0.000000000000000000e+00,9.999999999999999547e-07,1.499999999999999869e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999999999999999819e-06,3.999999999999999819e-06,1.999999999999999909e-06,3.999999999999999819e-06,3.999999999999999819e-06,8.299999999999999815e-05,9.700000000000000302e-07,6.700000000000000226e-05,3.000000000000000076e-06,3.000000000000000076e-06,1.999999999999999909e-06,3.000000000000000076e-06,3.000000000000000076e-06
3.000000000000000076e-06,6.728000000000000907e-04,3.000000000000000076e-06,6.789999999999999161e-04,3.299999999999999575e-05,0.000000000000000000e+00,4.104102564102563369e-03,4.375384615384615185e-03,4.129230769230768719e-03,4.009230769230769272e-03,4.063589743589742995e-03,0.000000000000000000e+00,9.999999999999999547e-07,1.499999999999999869e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999999999999999819e-06,3.999999999999999819e-06,1.999999999999999909e-06,3.999999999999999819e-06,3.999999999999999819e-06,8.299999999999999815e-05,9.700000000000000302e-07,6.700000000000000226e-05,3.000000000000000076e-06,3.000000000000000076e-06,1.999999999999999909e-06,3.000000000000000076e-06,3.000000000000000076e-06
3.000000000000000076e-06,6.805999999999999550e-04,3.000000000000000076e-06,6.870000000000000022e-04,3.399999999999999973e-05,0.000000000000000000e+00,4.109230769230768666e-03,4.402051282051281343e-03,4.139999999999999583e-03,3.948205128205127708e-03,4.091282051282050559e-03,0.000000000000000000e+00,9.999999999999999547e-07,1.499999999999999869e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999999999999999819e-06,3.999999999999999819e-06,1.999999999999999909e-06,3.999999999999999819e-06,3.999999999999999819e-06,8.299999999999999815e-05,9.700000000000000302e-07,6.700000000000000226e-05,3.000000000000000076e-06,3.000000000000000076e-06,1.999999999999999909e-06,3.000000000000000076e-06,3.000000000000000076e-06
3.000000000000000076e-06,6.884000000000000362e-04,3.000000000000000076e-06,6.949999999999999798e-04,3.499999999999999693e-05,0.000000000000000000e+00,4.183076923076923040e-03,4.456410256410255934e-03,4.155897435897435745e-03,3.997435897435897001e-03,4.141538461538460392e-03,0.000000000000000000e+00,9.999999999999999547e-07,1.499999999999999869e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999999999999999819e-06,3.999999999999999819e-06,1.999999999999999909e-06,3.999999999999999819e-06,3.999999999999999819e-06,8.299999999999999815e-05,9.700000000000000302e-07,6.700000000000000226e-05,3.000000000000000076e-06,3.000000000000000076e-06,1.999999999999999909e-06,3.000000000000000076e-06,3.000000000000000076e-06
3.000000000000000076e-06,6.963000000000000656e-04,3.000000000000000076e-06,7.029999999999999574e-04,3.600000000000000091e-05,0.000000000000000000e+00,4.222051282051280871e-03,4.502051282051280738e-03,4.149743589743589041e-03,4.071794871794871644e-03,4.136410256410255962e-03,0.000000000000000000e+00,9.999999999999999547e-07,1.499999999999999869e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999999999999999819e-06,3.999999999999999819e-06,1.999999999999999909e-06,3.999999999999999819e-06,3.999999999999999819e-06,8.299999999999999815e-05,9.700000000000000302e-07,6.700000000000000226e-05,3.000000000000000076e-06,3.000000000000000076e-06,1.999999999999999909e-06,3.000000000000000076e-06,3.000000000000000076e-06
3.000000000000000076e-06,7.041000000000000383e-04,3.000000000000000076e-06,7.109999999999999350e-04,3.699999999999999811e-05,0.000000000000000000e+00,4.178461538461538012e-03,4.480512820512819877e-03,4.139487179487178446e-03,4.042564102564101536e-03,4.121025641025640070e-03,0.000000000000000000e+00,9.999999999999999547e-07,1.499999999999999869e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999999999999999819e-06,3.999999999999999819e-06,1.999999999999999909e-06,3.999999999999999819e-06,3.999999999999999819e-06,8.299999999999999815e-05,9.700000000000000302e-07,6.700000000000000226e-05,3.000000000000000076e-06,3.000000000000000076e-06,1.999999999999999909e-06,3.000000000000000076e-06,3.000000000000000076e-06
3.000000000000000076e-06,7.119000000000000111e-04,3.000000000000000076e-06,7.179999999999999967e-04,3.799999999999999532e-05,0.000000000000000000e+00,4.166153846153845472e-03,4.463589743589743176e-03,4.143589743589743205e-03,4.036410256410255699e-03,4.143589743589743205e-03,0.000000000000000000e+00,9.999999999999999547e-07,1.499999999999999869e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999999999999999819e-06,3.999999999999999819e-06,1.999999999999999909e-06,3.999999999999999819e-06,3.999999999999999819e-06,8.299999999999999815e-05,9.700000000000000302e-07,6.700000000000000226e-05,3.000000000000000076e-06,3.000000000000000076e-06,1.999999999999999909e-06,3.000000000000000076e-06,3.000000000000000076e-06
3.000000000000000076e-06,7.196999999999999838e-04,3.000000000000000076e-06,7.259999999999999743e-04,3.899999999999999929e-05,0.000000000000000000e+00,4.174871794871794391e-03,4.514358974358973278e-03,4.134358974358973149e-03,4.070769230769230237e-03,4.148205128205127365e-03,0.000000000000000000e+00,9.999999999999999547e-07,1.499999999999999869e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999999999999999819e-06,3.999999999999999819e-06,1.999999999999999909e-06,3.999999999999999819e-06,3.999999999999999819e-06,8.299999999999999815e-05,9.700000000000000302e-07,6.700000000000000226e-05,3.000000000000000076e-06,3.000000000000000076e-06,1.999999999999999909e-06,3.000000000000000076e-06,3.000000000000000076e-06
3.000000000000000076e-06,7.274999999999999566e-04,3.000000000000000076e-06,7.339999999999999520e-04,3.999999999999999650e-05,0.000000000000000000e+00,4.164615384615383796e-03,4.556923076923075598e-03,4.116923076923076179e-03,4.045128205128204618e-03,4.137948717948717638e-03,0.000000000000000000e+00,9.999999999999999547e-07,1.499999999999999869e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999999999999999819e-06,3.999999999999999819e-06,1.999999999999999909e-06,3.999999999999999819e-06,3.999999999999999819e-06,8.299999999999999815e-05,9.700000000000000302e-07,6.700000000000000226e-05,3.000000000000000076e-06,3.000000000000000076e-06,1.999999999999999909e-06,3.000000000000000076e-06,3.000000000000000076e-06
3.000000000000000076e-06,7.353000000000000378e-04,3.000000000000000076e-06,7.419999999999999296e-04,4.100000000000000047e-05,0.000000000000000000e+00,4.167692307692307148e-03,4.539999999999999765e-03,4.112820512820512288e-03,4.005128205128204513e-03,4.125641025641025098e-03,0.000000000000000000e+00,9.999999999999999547e-07,1.499999999999999869e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999999999999999819e-06,3.999999999999999819e-06,1.999999999999999909e-06,3.999999999999999819e-06,3.999999999999999819e-06,8.299999999999999815e-05,9.700000000000000302e-07,6.700000000000000226e-05,3.000000000000000076e-06,3.000000000000000076e-06,1.999999999999999909e-06,3.000000000000000076e-06,3.000000000000000076e-06
3.000000000000000076e-06,7.431000000000000105e-04,3.000000000000000076e-06,7.489999999999999913e-04,4.199999999999999768e-05,0.000000000000000000e+00,4.179999999999999688e-03,4.534871794871794468e-03,4.120512820512819800e-03,4.016410256410255647e-03,4.107692307692307858e-03,0.000000000000000000e+00,9.999999999999999547e-07,1.499999999999999869e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999999999999999819e-06,3.999999999999999819e-06,1.999999999999999909e-06,3.999999999999999819e-06,3.999999999999999819e-06,8.299999999999999815e-05,9.700000000000000302e-07,6.700000000000000226e-05,3.000000000000000076e-06,3.000000000000000076e-06,1.999999999999999909e-06,3.000000000000000076e-06,3.000000000000000076e-06
3.000000000000000076e-06,7.509999999999999315e-04,3.000000000000000076e-06,7.569999999999999689e-04,4.299999999999999488e-05,0.000000000000000000e+00,4.194358974358973306e-03,4.557948717948717872e-03,4.143076923076922935e-03,4.052307692307691861e-03,4.138461538461537907e-03,0.000000000000000000e+00,9.999999999999999547e-07,1.499999999999999869e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999999999999999819e-06,3.999999999999999819e-06,1.999999999999999909e-06,3.999999999999999819e-06,3.999999999999999819e-06,8.299999999999999815e-05,9.700000000000000302e-07,6.700000000000000226e-05,3.000000000000000076e-06,3.000000000000000076e-06,1.999999999999999909e-06,3.000000000000000076e-06,3.000000000000000076e-06
3.000000000000000076e-06,7.588000000000000127e-04,3.000000000000000076e-06,7.649999999999999465e-04,4.399999999999999886e-05,0.000000000000000000e+00,4.196923076923076389e-03,4.548717948717947816e-03,4.166153846153845472e-03,4.091282051282050559e-03,4.184615384615383848e-03,0.000000000000000000e+00,9.999999999999999547e-07,1.499999999999999869e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999999999999999819e-06,3.999999999999999819e-06,1.999999999999999909e-06,3.999999999999999819e-06,3.999999999999999819e-06,8.299999999999999815e-05,9.700000000000000302e-07,6.700000000000000226e-05,3.000000000000000076e-06,3.000000000000000076e-06,1.999999999999999909e-06,3.000000000000000076e-06,3.000000000000000076e-06
